gene,log2FC,pval,padj
ENSMUSG00000086654,0.013326542738307447,0.5773802663868672,
ENSMUSG00000086655,-0.08822431990278928,0.1372530761715779,
ENSMUSG00000086656,-0.06709599248319081,0.07057753463013003,
ENSMUSG00000086657,0.06360253958620032,0.3695762830529582,
ENSMUSG00000086658,0.006535947712418301,0.3188997993805919,
ENSMUSG00000086659,0.0,,
ENSMUSG00000086660,-0.006493506493506494,0.31888942889247535,
ENSMUSG00000086662,-0.04726636743146562,0.5112492943663823,
ENSMUSG00000086665,-0.012177028627233799,0.8465784476466105,
ENSMUSG00000086666,0.0,,
ENSMUSG00000086669,0.0,,
ENSMUSG00000086671,-0.002585339737243949,0.875987118735041,
ENSMUSG00000086674,0.0014236673747413109,0.9842471105365207,
ENSMUSG00000086675,-0.04519989814107461,0.10067887713472248,
ENSMUSG00000086676,0.05510306320446312,0.30868783111936726,
ENSMUSG00000086677,0.03527580214846429,0.4811516533694623,
ENSMUSG00000086679,0.006578388931330108,0.5599409061065799,
ENSMUSG00000086680,-0.17606679401823677,0.005043491584464865,
ENSMUSG00000086681,0.013071895424836602,0.15797875350600374,
ENSMUSG00000086682,-0.08297693696161867,0.3192058369170499,
ENSMUSG00000086683,0.07172591834547201,0.046417077282116734,
ENSMUSG00000086684,-0.06560685002203681,0.09838538385469227,
ENSMUSG00000086686,-0.032467532467532464,0.02486113896554538,
ENSMUSG00000086687,0.0,,
ENSMUSG00000086689,4.244121891180692e-05,0.9963275420963957,
ENSMUSG00000086690,0.013241660300483828,0.5153031300927993,
ENSMUSG00000086693,-0.05125992196104345,0.44612427416013145,
ENSMUSG00000086694,8.488243782361383e-05,0.9947892658714454,
ENSMUSG00000086695,-0.0058568882098293945,0.8653086417729401,
ENSMUSG00000086696,0.0,,
ENSMUSG00000086698,0.0,,
ENSMUSG00000086700,0.013949567099811933,0.7796786235819663,
ENSMUSG00000086701,0.006578388931330108,0.5599409061065799,
ENSMUSG00000086702,0.0,,
ENSMUSG00000086703,0.006875477463712754,0.7931268976211545,
ENSMUSG00000086704,0.0,,
ENSMUSG00000086706,0.02041107776208312,0.7614636445824227,
ENSMUSG00000086707,-0.01787088161943251,0.778314493165036,
ENSMUSG00000086708,0.04075071938808744,0.21987947688231008,
ENSMUSG00000086709,-0.034246489045452105,0.41785892871983743,
ENSMUSG00000086710,0.036800111412913075,0.2225806116536673,
ENSMUSG00000086711,-0.07419269433268605,0.2980704343286696,
ENSMUSG00000086712,-0.05681813001622915,0.48146466024600687,
ENSMUSG00000086713,0.02639843816314405,0.3000788814698587,
ENSMUSG00000086714,-0.04581446172782133,0.5351361077551124,
ENSMUSG00000086715,0.0007215007215007202,0.9839962050990531,
ENSMUSG00000086716,-0.082116546770162,0.15204994640683556,
ENSMUSG00000086717,0.006578388931330108,0.5599409061065799,
ENSMUSG00000086718,-0.07032127475475924,0.24256157406260542,
ENSMUSG00000086719,0.009485964698455196,0.8642970378599855,
ENSMUSG00000086720,-0.006493506493506494,0.31888942889247535,
ENSMUSG00000086722,-0.008770141531609654,0.9027784859420782,
ENSMUSG00000086725,-0.054811022964601275,0.3239938281711855,
ENSMUSG00000086727,-0.20155815804160748,0.0012728286627729805,
ENSMUSG00000086728,-0.04504395567741848,0.4582138590927848,
ENSMUSG00000086729,0.0,,
ENSMUSG00000086730,-0.03891859774212716,0.03240842852185244,
ENSMUSG00000086731,0.0,,
ENSMUSG00000086732,-0.12715332051809514,0.044070527989758856,
ENSMUSG00000086733,-0.001482146506989357,0.9525989901792233,
ENSMUSG00000086735,-0.009754099809523353,0.863186846387985,
ENSMUSG00000086736,0.0256949357063892,0.6625232974110915,
ENSMUSG00000086738,0.013071895424836602,0.15797875350600374,
ENSMUSG00000086739,-0.05385433218270699,0.1907890193298105,
ENSMUSG00000086740,-0.1196270595068536,0.07952857312736132,
ENSMUSG00000086741,-0.0633854829902532,0.3028995996502108,
ENSMUSG00000086742,-0.26055639467884784,0.0009122154919179475,
ENSMUSG00000086745,-0.1628003727037678,0.030072655864906997,
ENSMUSG00000086746,-0.09215737577203237,0.06237408640772659,
ENSMUSG00000086748,-0.006451065274594687,0.566723317667881,
ENSMUSG00000086749,-0.1495341413501227,0.01422248623994402,
ENSMUSG00000086750,-0.0836516424751719,0.0562842029337336,
ENSMUSG00000086752,-0.1301633934204073,0.001438593683945899,
ENSMUSG00000086753,-0.18528336677890128,0.0047188004656624725,
ENSMUSG00000086754,-0.01294450917666895,0.778960310983342,
ENSMUSG00000086755,0.0,,
ENSMUSG00000086756,-0.10693061975258197,0.01833418585133164,
ENSMUSG00000086757,0.05254222901281724,0.06294212298954517,
ENSMUSG00000086758,-0.006366182836771074,0.7096614563549217,
ENSMUSG00000086760,0.02618623206858501,0.09926595251675716,
ENSMUSG00000086761,0.010850911960435417,0.7427883158986006,
ENSMUSG00000086762,0.027371457740553995,0.6570226402225958,
ENSMUSG00000086763,-2.7742025220600652e-05,0.9997019268071012,
ENSMUSG00000086764,0.034971822767846994,0.5648855889764242,
ENSMUSG00000086765,0.007993524570732435,0.9162883437115027,
ENSMUSG00000086766,0.0,,
ENSMUSG00000086767,0.006535947712418301,0.3188997993805919,
ENSMUSG00000086769,-0.045064601375520374,0.5346929581035262,
ENSMUSG00000086770,0.00048255294141097416,0.9944058339185606,
ENSMUSG00000086771,-0.031339234254277204,0.4934706737083524,
ENSMUSG00000086773,-0.06584388263814415,0.030487231729349737,
ENSMUSG00000086774,0.00674158393469293,0.9132863560871998,
ENSMUSG00000086775,-0.05018250151800824,0.42501936638893156,
ENSMUSG00000086777,-0.10491111853361101,0.048870416282763514,
ENSMUSG00000086779,0.03248553073227839,0.5924286643131522,
ENSMUSG00000086781,0.0,,
ENSMUSG00000086782,0.06035220723581558,0.326244636913946,
ENSMUSG00000086783,0.013156777862660216,0.4072713516722196,
ENSMUSG00000086784,0.034405073297345545,0.4843810777977998,
ENSMUSG00000086786,-0.03609622538877587,0.1379286709769275,
ENSMUSG00000086788,-0.09523439543885448,0.022061473295639896,
ENSMUSG00000086789,0.036637558361450655,0.2119513337715938,
ENSMUSG00000086790,0.08011861843231316,0.15334356729089543,
ENSMUSG00000086791,0.0,,
ENSMUSG00000086792,0.026143790849673203,0.045136532196002555,
ENSMUSG00000086794,-0.08039898993082095,0.2711532240293276,
ENSMUSG00000086795,0.006535947712418301,0.3188997993805919,
ENSMUSG00000086796,-0.006808715800570075,0.9271174672747461,
ENSMUSG00000086798,-0.08581860383825068,0.2850214685221094,
ENSMUSG00000086799,-0.016318617375873742,0.6069311985393069,
ENSMUSG00000086800,0.02631355572532043,0.23622360645714616,
ENSMUSG00000086801,0.01573528934310181,0.8021734280782357,
ENSMUSG00000086804,-0.014744336159525084,0.853332310726041,
ENSMUSG00000086805,-0.010171468890464108,0.869118106931335,
ENSMUSG00000086806,-0.1097124660510036,0.11557111342747776,
ENSMUSG00000086807,-0.025312581168800544,0.5002429066083656,
ENSMUSG00000086808,0.006578388931330108,0.5599409061065799,
ENSMUSG00000086810,-0.03703988891919979,0.5615877098730679,
ENSMUSG00000086812,0.006535947712418301,0.3188997993805919,
ENSMUSG00000086813,0.03304415742636646,0.5517250588954232,
ENSMUSG00000086814,0.019820049231813942,0.3905816093149852,
ENSMUSG00000086815,-0.04107397559139203,0.5995771406155401,
ENSMUSG00000086816,-0.006323741617859261,0.743508462343327,
ENSMUSG00000086817,0.019735166793990323,0.3075735875736791,
ENSMUSG00000086818,-0.003221505354962295,0.9636166880828924,
ENSMUSG00000086819,0.050368523348565564,0.4418140353070972,
ENSMUSG00000086820,-0.10554767422585581,0.06927314696900148,
ENSMUSG00000086822,-0.09762617197111512,0.24232211638379644,
ENSMUSG00000086823,0.022635530736930587,0.6804463644734589,
ENSMUSG00000086824,-0.012732365673542148,0.59414678240873,
ENSMUSG00000086825,0.016855374023657888,0.8746180029270452,
ENSMUSG00000086826,-0.019183430948136827,0.46385868284428244,
ENSMUSG00000086827,-0.0506323741617859,0.3005521694842673,
ENSMUSG00000086828,-0.012817248111365757,0.5283424198517102,
ENSMUSG00000086830,0.006535947712418301,0.3188997993805919,
ENSMUSG00000086831,-0.022242684150652364,0.6791933410640894,
ENSMUSG00000086833,0.006578388931330108,0.5599409061065799,
ENSMUSG00000086834,0.0196078431372549,0.08325779918471232,
ENSMUSG00000086835,4.244121891180692e-05,0.9963275420963957,
ENSMUSG00000086836,-0.006408624055682878,0.6584276273548697,
ENSMUSG00000086837,0.007002801120448182,0.8164890293106473,
ENSMUSG00000086838,0.013114336643748408,0.31355304226525,
ENSMUSG00000086839,0.0032843779329229106,0.9646019638477352,
ENSMUSG00000086840,0.0,,
ENSMUSG00000086841,-0.014471264739945866,0.6661855006292488,
ENSMUSG00000086843,-0.07967129221269931,0.3253003431963487,
ENSMUSG00000086844,0.03410096213199232,0.5107335290732412,
ENSMUSG00000086845,0.006535947712418301,0.3188997993805919,
ENSMUSG00000086847,-0.0458219675935177,0.42237533040759556,
ENSMUSG00000086848,0.0,,
ENSMUSG00000086849,-0.04264538345598434,0.55501505597766,
ENSMUSG00000086850,0.01336898395721925,0.5997920389800573,
ENSMUSG00000086851,-0.004057637308728879,0.9573057451980361,
ENSMUSG00000086854,-0.006493506493506494,0.31888942889247535,
ENSMUSG00000086855,-0.0024463373223181373,0.9704124563120166,
ENSMUSG00000086856,0.006535947712418301,0.3188997993805919,
ENSMUSG00000086859,-0.06030878355891289,0.038436090173027175,
ENSMUSG00000086860,0.004626476428769372,0.9201813311489819,
ENSMUSG00000086861,0.0,,
ENSMUSG00000086862,0.11479379882659216,0.07888349531822707,
ENSMUSG00000086863,-0.025889143536202357,0.24794359833779972,
ENSMUSG00000086866,-0.012902130549189374,0.4822012891156414,
ENSMUSG00000086867,0.013666072489601902,0.6880352225620309,
ENSMUSG00000086868,0.015656729084763343,0.8263323391110726,
ENSMUSG00000086870,0.01619691135529089,0.8189675128118784,
ENSMUSG00000086872,0.0,,
ENSMUSG00000086873,-0.031155788953876273,0.6718871383387085,
ENSMUSG00000086874,0.0196078431372549,0.08325779918471235,
ENSMUSG00000086876,-0.018185905825128773,0.6753037130371606,
ENSMUSG00000086877,-0.08807540767771371,0.20850840913446042,
ENSMUSG00000086879,0.0,,
ENSMUSG00000086881,-0.008732042063838957,0.8706718656001108,
ENSMUSG00000086884,0.0,,
ENSMUSG00000086887,-0.006493506493506494,0.31888942889247535,
ENSMUSG00000086889,-0.004806083732776578,0.9433559398396483,
ENSMUSG00000086890,-0.006323741617859261,0.743508462343327,
ENSMUSG00000086891,-0.11140194807422976,0.13098570747516702,
ENSMUSG00000086892,-0.006451065274594687,0.566723317667881,
ENSMUSG00000086893,0.006535947712418301,0.3188997993805919,
ENSMUSG00000086894,-0.13619528555793203,0.08345887811674275,
ENSMUSG00000086896,-0.0061212309938933895,0.9121339572091323,
ENSMUSG00000086898,-0.010291964290397117,0.3188894288924752,
ENSMUSG00000086900,-0.12693798596597444,0.015670525331597535,
ENSMUSG00000086902,0.04950797154085709,0.35289704929371246,
ENSMUSG00000086903,0.0,,
ENSMUSG00000086904,-0.2223949277811343,0.0003638730402448103,
ENSMUSG00000086905,0.03374076903488668,0.4524927307224622,
ENSMUSG00000086907,0.07776219240022808,0.2836931559732406,
ENSMUSG00000086908,0.02848175768906333,0.5048305437163854,
ENSMUSG00000086909,-0.01892878363466599,0.5720818673255057,
ENSMUSG00000086910,0.00021220609455904066,0.9916783903434803,
ENSMUSG00000086911,0.004948195689614632,0.9288512868359571,
ENSMUSG00000086912,0.025857426166419395,0.5922075534370455,
ENSMUSG00000086913,-0.034373812702187506,0.3910926959509269,
ENSMUSG00000086914,0.08500397076333743,0.288085811311779,
ENSMUSG00000086915,-0.014142624227477973,0.8327872114670501,
ENSMUSG00000086916,-0.14698101289263743,0.045513803529946495,
ENSMUSG00000086917,-0.012732365673542148,0.6194050318705621,
ENSMUSG00000086918,-0.21578430471098553,0.002132732106985843,
ENSMUSG00000086919,-0.019271379252089882,0.7605453670995554,
ENSMUSG00000086920,-0.12112507859044574,0.09318312734658556,
ENSMUSG00000086921,-0.04017325668426741,0.5359989146237956,
ENSMUSG00000086923,0.006535947712418301,0.3188997993805919,
ENSMUSG00000086924,-0.03509525083225598,0.45442839060626006,
ENSMUSG00000086927,0.0,,
ENSMUSG00000086928,0.006535947712418301,0.3188997993805919,
ENSMUSG00000086929,0.013241660300483828,0.5153031300927993,
ENSMUSG00000086930,-0.038621509209744505,0.19047024607992086,
ENSMUSG00000086931,-0.12778177206852603,0.06803107643370104,
ENSMUSG00000086932,0.02627111450640862,0.19673834755431455,
ENSMUSG00000086933,0.0,,
ENSMUSG00000086935,-0.0007452046366255294,0.9917824019321697,
ENSMUSG00000086937,0.02559932941943674,0.5312376568116117,
ENSMUSG00000086938,0.056362705849644645,0.38149679450396934,
ENSMUSG00000086939,-0.057592413087372174,0.33147417492370623,
ENSMUSG00000086940,-0.026780346541918083,0.37028291286716697,
ENSMUSG00000086942,0.03496109891871818,0.4678230507577683,
ENSMUSG00000086943,0.006645150594473126,0.9329441529313192,
ENSMUSG00000086944,-0.1407358823807413,0.06875449878466587,
ENSMUSG00000086945,0.006535947712418301,0.3188997993805919,
ENSMUSG00000086946,-0.015204978757942689,0.783431942326294,
ENSMUSG00000086947,0.0,,
ENSMUSG00000086948,-0.006493506493506494,0.31888942889247535,
ENSMUSG00000086949,0.007257448433919025,0.8420881796300308,
ENSMUSG00000086951,-0.02596675155840894,0.5805891612857286,
ENSMUSG00000086952,0.029075872162396404,0.3725521692159509,
ENSMUSG00000086953,-0.028028693996291754,0.29255500012229785,
ENSMUSG00000086954,8.488243782361383e-05,0.9947892658714454,
ENSMUSG00000086955,-0.025804261098378748,0.2444367734632083,
ENSMUSG00000086957,-0.02875378941110318,0.6746829911746948,
ENSMUSG00000086959,-0.006451065274594687,0.5667233176678805,
ENSMUSG00000086960,-0.01948051948051948,0.08325788699446873,
ENSMUSG00000086961,-0.0189712248535778,0.5586971822335349,
ENSMUSG00000086962,-0.1067390942215159,0.11570588917175911,
ENSMUSG00000086963,0.0,,
ENSMUSG00000086964,-0.006451065274594687,0.566723317667881,
ENSMUSG00000086965,-0.10608232687445684,0.15073615452448935,
ENSMUSG00000086968,-0.05817087260049414,0.6040440622723341,
ENSMUSG00000086969,-0.016276176156961933,0.6200024063318559,
ENSMUSG00000086970,0.003289546737331339,0.954498862184023,
ENSMUSG00000086971,0.0,,
ENSMUSG00000086974,0.0,,
ENSMUSG00000086975,0.0005092946269416865,0.9867935434528254,
ENSMUSG00000086976,0.006578388931330108,0.5599409061065799,
ENSMUSG00000086978,0.0049267560101458885,0.910119738855552,
ENSMUSG00000086980,-0.09589545667669758,0.12353201314496853,
ENSMUSG00000086981,0.005315876213104746,0.8572584733651712,
ENSMUSG00000086987,0.0,,
ENSMUSG00000086991,0.009103735343730962,0.8307585679134493,
ENSMUSG00000086992,-0.053781096680294516,0.4904114181397232,
ENSMUSG00000086993,0.03536789641047275,0.5006801666378534,
ENSMUSG00000086994,0.0,,
ENSMUSG00000086995,-0.12839439355685184,0.05445552082438757,
ENSMUSG00000086997,-0.10898522518341552,0.08416375940692597,
ENSMUSG00000086998,-0.016700588346079993,0.40333439690429906,
ENSMUSG00000086999,-0.04388422035480857,0.38458901176499694,
ENSMUSG00000087001,-0.038663950428656314,0.1706714592041078,
ENSMUSG00000087002,-0.038451744334097274,0.27498073048546195,
ENSMUSG00000087003,-0.006493506493506494,0.31888942889247535,
ENSMUSG00000087004,0.0016237405335064736,0.9756903563983645,
ENSMUSG00000087006,-0.15034159280431414,0.19488311875557088,
ENSMUSG00000087009,-0.035300182511197986,0.538030784690351,
ENSMUSG00000087010,0.006535947712418301,0.3188997993805919,
ENSMUSG00000087011,0.0012980630889025124,0.9777965047612178,
ENSMUSG00000087013,0.0023415054484128284,0.9704312173362144,
ENSMUSG00000087014,-0.03108458694080632,0.5251687146335196,
ENSMUSG00000087015,0.041963900039166335,0.4240212265905413,
ENSMUSG00000087016,0.03141441836225467,0.6483574403437182,
ENSMUSG00000087017,-0.028644185557661322,0.5499189424315276,
ENSMUSG00000087018,-0.1019966519182513,0.0706145746964603,
ENSMUSG00000087020,0.04357749608401201,0.5300397486442088,
ENSMUSG00000087022,0.010846380764992558,0.920199931353774,
ENSMUSG00000087024,-0.055364538774736294,0.09086168054323103,
ENSMUSG00000087026,-0.014193884823254788,0.8675743662870123,
ENSMUSG00000087027,-0.08586529835579879,0.179243781368794,
ENSMUSG00000087028,-0.10810904550667311,0.15578747236093943,
ENSMUSG00000087029,-0.04103708407134121,0.2840028086852484,
ENSMUSG00000087030,-0.01939563704269586,0.2559251840117972,
ENSMUSG00000087031,0.0,,
ENSMUSG00000087032,0.010401673249769037,0.45279361789632144,
ENSMUSG00000087033,0.0,,
ENSMUSG00000087035,-0.014828199029708,0.8311246873045177,
ENSMUSG00000087036,-0.005941770647653,0.8547454565182873,
ENSMUSG00000087037,0.04733664111955255,0.44278329798443916,
ENSMUSG00000087038,-0.13773497106946397,0.06100330248502313,
ENSMUSG00000087039,-0.012987012987012988,0.15797433287288248,
ENSMUSG00000087040,0.03125636203848914,0.6678584041938498,
ENSMUSG00000087041,0.013284101519395637,0.5499210379900111,
ENSMUSG00000087042,-0.16810547312997115,0.08082419529606547,
ENSMUSG00000087043,-0.006493506493506494,0.31888942889247535,
ENSMUSG00000087044,0.0,,
ENSMUSG00000087045,0.0,,
ENSMUSG00000087047,-0.049168120813612465,0.02987723483122301,
ENSMUSG00000087049,0.10774809701404997,0.22769598242465325,
ENSMUSG00000087050,-0.05504141042722588,0.4246280534173642,
ENSMUSG00000087051,-0.012987012987012988,0.15797433287288248,
ENSMUSG00000087053,-0.1270404831011615,0.022116472652238848,
ENSMUSG00000087054,0.024025304520459118,0.49719624572580223,
ENSMUSG00000087055,-0.12568147177835454,0.058712603668104366,
ENSMUSG00000087056,-0.10507821180222998,0.18785417517155045,
ENSMUSG00000087057,0.0559385520450445,0.40964831475714114,
ENSMUSG00000087058,-0.025974025974025976,0.04513896526999854,
ENSMUSG00000087059,-0.061196279487067184,0.31996779198135644,
ENSMUSG00000087060,0.20705328860978445,0.1383800258009903,
ENSMUSG00000087061,8.488243782361383e-05,0.9947892658714454,
ENSMUSG00000087062,-0.006493506493506494,0.31888942889247535,
ENSMUSG00000087063,-0.10618307921595371,0.11685177002044544,
ENSMUSG00000087064,-0.10675926603476205,0.13203400819672312,
ENSMUSG00000087066,0.16583392477681402,0.10624394394455319,
ENSMUSG00000087067,0.06977068159226385,0.3369671955461634,
ENSMUSG00000087069,0.0,,
ENSMUSG00000087070,0.06332587323279254,0.11046879354118942,
ENSMUSG00000087071,0.004120372850821577,0.8779187083065857,
ENSMUSG00000087072,-0.015437817243336718,0.5770983824587572,
ENSMUSG00000087074,-0.012902130549189374,0.415414781847009,
ENSMUSG00000087075,-0.13946698756452813,0.14683290127182344,
ENSMUSG00000087077,0.059309015017651845,0.40523831920879216,
ENSMUSG00000087079,-0.03217044393514982,0.24321455207727846,
ENSMUSG00000087080,-0.020583928580794233,0.15797433287288248,
ENSMUSG00000087082,0.051746569702621786,0.26145074864594947,
ENSMUSG00000087083,-0.07663435511492189,0.20936293546622933,
ENSMUSG00000087084,0.010342063492308151,0.8786434738707347,
ENSMUSG00000087085,-0.012689924454630339,0.6181849824773474,
ENSMUSG00000087086,0.006748153806977339,0.7514722851368694,
ENSMUSG00000087088,-0.15763759900587626,0.0004383267727465627,
ENSMUSG00000087089,-0.010224696549937004,0.566723317667881,
ENSMUSG00000087090,0.03014405186794416,0.2909069434328133,
ENSMUSG00000087093,4.244121891180692e-05,0.9963275420963957,
ENSMUSG00000087094,-0.09357421221704165,0.16788143301260605,
ENSMUSG00000087095,0.028996226466272867,0.7234247284388234,
ENSMUSG00000087097,-0.006408624055682878,0.6584276273548698,
ENSMUSG00000087098,0.0,,
ENSMUSG00000087099,0.0,,
ENSMUSG00000087100,0.0,,
ENSMUSG00000087102,-0.07097933271790503,0.049149190639398606,
ENSMUSG00000087103,-0.006408624055682878,0.6584276273548698,
ENSMUSG00000087104,-0.01948051948051948,0.08325788699446873,
ENSMUSG00000087106,0.0,,
ENSMUSG00000087107,0.2550513134470569,0.2571438556339972,
ENSMUSG00000087108,-0.012859689330277563,0.4807598222187204,
ENSMUSG00000087109,0.00016976487564722767,0.9925818341085866,
ENSMUSG00000087110,0.03654546409944224,0.053216186485716896,
ENSMUSG00000087111,-0.0031121238786847027,0.955288386313855,
ENSMUSG00000087113,-0.007246400935910335,0.9242090503423529,
ENSMUSG00000087114,-0.05915540118005985,0.34672521196557216,
ENSMUSG00000087115,-0.020194745786403165,0.5411349436083357,
ENSMUSG00000087116,-0.029662391244162145,0.6304221049052179,
ENSMUSG00000087117,0.018769742608147635,0.6355860661061955,
ENSMUSG00000087119,0.13026997392221754,0.0005422241178071088,
ENSMUSG00000087120,-0.11665572802421242,0.08713086491846932,
ENSMUSG00000087122,-0.020583928580794233,0.15797433287288248,
ENSMUSG00000087124,0.045836516424751714,0.0314292227988425,
ENSMUSG00000087125,0.008509558278965684,0.773208918100341,
ENSMUSG00000087127,-0.07412349494232284,0.18966981472550523,
ENSMUSG00000087128,-0.10565684668961772,0.14712144723910228,
ENSMUSG00000087129,-0.09746259072744051,0.04675030834550198,
ENSMUSG00000087131,-0.09376663006573702,0.046541095731083296,
ENSMUSG00000087132,0.0023137196783099,0.9713338499708016,
ENSMUSG00000087133,0.0,,
ENSMUSG00000087135,0.06786427617474441,0.30768110558842504,
ENSMUSG00000087136,0.0,,
ENSMUSG00000087137,-0.03337635017061169,0.24559566349707473,
ENSMUSG00000087138,0.060301436288312305,0.3557637169655573,
ENSMUSG00000087139,-0.10951940892333777,0.004737302657210122,
ENSMUSG00000087140,0.0,,
ENSMUSG00000087141,-0.08414674520077803,0.24770436780927096,
ENSMUSG00000087142,-0.11129115367707251,0.05606335971450983,
ENSMUSG00000087143,-0.13883346389855644,0.14666914633720546,
ENSMUSG00000087145,0.0,,
ENSMUSG00000087146,-0.03212800271623801,0.2660273707152824,
ENSMUSG00000087147,-0.006493506493506494,0.31888942889247535,
ENSMUSG00000087148,0.02069370013159838,0.6425740913391783,
ENSMUSG00000087151,-0.0672171325079538,0.3775718737587561,
ENSMUSG00000087155,0.006578388931330108,0.5599409061065799,
ENSMUSG00000087157,0.08529329860505752,0.15608112627715656,
ENSMUSG00000087158,-0.037493210996489224,0.4538012032118678,
ENSMUSG00000087159,-0.11381433723269185,0.11111026009156769,
ENSMUSG00000087160,0.01035923203085723,0.3188997993805918,
ENSMUSG00000087162,-0.002585339737243949,0.8759871187350408,
ENSMUSG00000087163,-0.01978067387903154,0.7317834056827137,
ENSMUSG00000087164,-0.054975293388912994,0.32437383206240766,
ENSMUSG00000087165,-0.08936535571571969,0.07586297107330003,
ENSMUSG00000087166,0.025535769497006394,0.6294767026257021,
ENSMUSG00000087167,-0.006493506493506494,0.31888942889247535,
ENSMUSG00000087168,0.021810772577144366,0.7068032146329428,
ENSMUSG00000087170,0.03947033358798065,0.16568119317525265,
ENSMUSG00000087171,0.00012732365673542162,0.9935970357787444,
ENSMUSG00000087172,-0.05772005772005773,0.14585893991884094,
ENSMUSG00000087173,-0.006408624055682878,0.6584276273548698,
ENSMUSG00000087174,-0.022040155237831982,0.3843356892242592,
ENSMUSG00000087175,0.009517682068238123,0.7561386108866444,
ENSMUSG00000087176,-0.04810561866272001,0.493484184888341,
ENSMUSG00000087177,-0.06817935111929962,0.027845118130340723,
ENSMUSG00000087178,-0.08094990962026793,0.3599162416926365,
ENSMUSG00000087179,-0.09407369538941812,0.19333068901317044,
ENSMUSG00000087180,-0.027982740752435897,0.6032749816453477,
ENSMUSG00000087184,-0.1137947394340546,0.07732005233453926,
ENSMUSG00000087185,-0.0421581078689795,0.2792859905058725,
ENSMUSG00000087187,0.07906806343537232,0.5273071052313321,
ENSMUSG00000087190,0.01344723393132613,0.8263944251788065,
ENSMUSG00000087192,-0.04184340463923336,0.3369125207318675,
ENSMUSG00000087193,0.01095028063806086,0.8598763804492837,
ENSMUSG00000087194,0.01965028435616671,0.1761235383932615,
ENSMUSG00000087195,-0.006493506493506494,0.31888942889247535,
ENSMUSG00000087196,-0.11845325420855707,0.041026352405311634,
ENSMUSG00000087197,0.006535947712418301,0.3188997993805919,
ENSMUSG00000087198,0.006535947712418301,0.3188997993805919,
ENSMUSG00000087199,0.006535947712418301,0.3188997993805919,
ENSMUSG00000087200,-0.047707507346177236,0.53324678270092,
ENSMUSG00000087201,-0.00705545743824193,0.908554828804802,
ENSMUSG00000087202,-0.01256260079789491,0.6707412030637585,
ENSMUSG00000087203,-0.03726405903343566,0.7188163200926325,
ENSMUSG00000087205,-0.02049904614297062,0.29128427199909473,
ENSMUSG00000087206,0.019862490450725745,0.42153148635773074,
ENSMUSG00000087210,0.0,,
ENSMUSG00000087211,0.015122028575805302,0.8471064822414535,
ENSMUSG00000087213,0.1528245322324252,0.04121471237330922,
ENSMUSG00000087214,0.006535947712418301,0.3188997993805919,
ENSMUSG00000087215,-0.01948051948051948,0.08325788699446873,
ENSMUSG00000087216,-0.006069094304388414,0.8338240265691319,
ENSMUSG00000087217,-0.019438078261607674,0.17914697889828826,
ENSMUSG00000087219,0.0012379445811949788,0.946366625529555,
ENSMUSG00000087220,0.0761855625630701,0.03558649560856936,
ENSMUSG00000087221,-0.08088288402160537,0.3084909741968921,
ENSMUSG00000087222,-0.17092691301182394,0.015884486748501882,
ENSMUSG00000087223,0.0,,
ENSMUSG00000087225,-0.025974025974025976,0.04513896526999854,
ENSMUSG00000087226,-0.08308300322563256,0.2635872846959691,
ENSMUSG00000087228,0.014048043459808174,0.7357637357697295,
ENSMUSG00000087230,-0.005070989820912142,0.937545639893959,
ENSMUSG00000087231,0.08323154760312579,0.036749620175687614,
ENSMUSG00000087232,0.0,,
ENSMUSG00000087236,0.1254671210800029,0.1361472327839415,
ENSMUSG00000087238,-0.10246319236912,0.022609971456682264,
ENSMUSG00000087240,-0.006408624055682878,0.6584276273548698,
ENSMUSG00000087241,0.0,,
ENSMUSG00000087242,-0.09277542444928444,0.16608977663642882,
ENSMUSG00000087245,4.244121891180692e-05,0.9963275420963957,
ENSMUSG00000087246,-0.020286840048411588,0.4881212860243098,
ENSMUSG00000087247,-0.025634496222731513,0.3641917138770384,
ENSMUSG00000087248,-0.037973916711209615,0.3852390873221768,
ENSMUSG00000087249,-0.1758528594798664,0.01553220570542721,
ENSMUSG00000087250,0.006535947712418301,0.3188997993805919,
ENSMUSG00000087252,0.03975740281456691,0.5358118350696778,
ENSMUSG00000087253,-0.0387132824958028,0.47738080521199466,
ENSMUSG00000087254,0.06207170370578985,0.3708306267151369,
ENSMUSG00000087256,0.003689132404901041,0.9499982125406178,
ENSMUSG00000087258,0.006535947712418301,0.3188997993805919,
ENSMUSG00000087259,-0.06151156773544164,0.48582461659094145,
ENSMUSG00000087260,-0.0212418612793841,0.32323026488114714,
ENSMUSG00000087261,-0.011964019390556357,0.8576816933994882,
ENSMUSG00000087263,-0.17856725131765722,0.006092031686551942,
ENSMUSG00000087264,0.006037376934605487,0.8923275983496298,
ENSMUSG00000087265,-0.07628799710682499,0.008742043840766956,
ENSMUSG00000087266,0.04283562762013715,0.5163850738665483,
ENSMUSG00000087267,-0.16041022199599464,0.008149192834350946,
ENSMUSG00000087268,-0.04094492721790055,0.46344529859977457,
ENSMUSG00000087269,0.04439547498279994,0.4955329955277096,
ENSMUSG00000087272,-0.10209914905343842,0.07083181084711834,
ENSMUSG00000087273,0.0,,
ENSMUSG00000087276,8.488243782361383e-05,0.9947892658714454,
ENSMUSG00000087277,-0.009153522143983128,0.9165391281063744,
