gene,log2fc,pvalue,mean_control,mean_stress,padj
Prorp,-0.015401561731938122,0.7272833054279528,2.7778049887322522,2.74829750420163,0.8773460102918499
Fam135a,-0.02076314518604962,0.7272134929839562,5.518445292133989,5.439578782981199,0.8773460102918499
Slc38a10,-0.018744014908668394,0.7275120852731463,12.127902680006143,11.971338865952982,0.8773883109511429
Camta2,-0.03267260148949126,0.7273733765500012,25.90439311373304,25.324309058554636,0.8773883109511429
Tiam1,-0.024920649593792848,0.727522333276569,13.339608356511258,13.111145857897293,0.8773883109511429
Gm23593,0.052853060995859444,0.7274528039976368,0.26492787272216123,0.27485077991937806,0.8773883109511429
Gm37238,-0.017328821118650715,0.7274097611357344,2.593064052190454,2.5620920316702183,0.8773883109511429
Mark4,-0.01972301384987471,0.7274869690689247,9.602477947313677,9.472082611616907,0.8773883109511429
Or14c43,0.050066720372194146,0.7274318758549545,0.2579445511338863,0.26708860902612924,0.8773883109511429
St6galnac1,-0.07343468028183842,0.7274992915397114,0.36328839102555116,0.34520974658415954,0.8773883109511429
Aknaos,-0.05940672667499911,0.7276364503560113,0.24049082673371858,0.23074876669575936,0.8774419055188404
Trac,0.0586029231048395,0.7276296466875456,3.7293411013211157,3.8839889069929363,0.8774419055188404
Cep85l,0.01414393058717373,0.727604399019273,6.734602933298165,6.800962366469162,0.8774419055188404
Gm43326,0.05008741813763122,0.7276606560404761,0.27651574059429757,0.2863197212701893,0.8774430872822581
Gm47599,-0.053646360051911465,0.7277523649499122,0.28564224005289046,0.2751792370694426,0.8774976572016704
Lrp8os2,-0.03216899748967703,0.7277427839713511,1.6147216295047981,1.579093205907096,0.8774976572016704
Hnrnpc,0.015471908971002852,0.727852317778728,18.909846595465183,19.113743752223883,0.8775901673431388
Dgcr2,-0.01843853904392185,0.7280724124507967,15.038919314014649,14.847922926194915,0.8776334037932003
Mrpl34,-0.010884485935420032,0.7279602825873264,3.2416816152326446,3.217309094725572,0.8776334037932003
Chrna5,-0.03148434754214323,0.7280146834030936,2.028686490713975,1.9848718886651886,0.8776334037932003
Zg16,-0.06365043337569765,0.7280544729435889,0.38628630386475854,0.369571016689477,0.8776334037932003
Or4f54,0.024036171292102827,0.7279729355124938,1.65730916649485,1.6851690361290992,0.8776334037932003
Mir693,0.03988627264968418,0.7280213119735051,0.22768288176964635,0.23409349956473335,0.8776334037932003
Frat1,0.00959675280916244,0.7280740228243916,3.837948473695021,3.8635701363345465,0.8776334037932003
Or6c66,0.06444561318863695,0.7280330013392987,0.3778872790727397,0.39519600036827274,0.8776334037932003
Zfp821,-0.007343690876816181,0.7280995680022173,4.772406352497199,4.748170216067768,0.8776361935918502
Gm12059,-0.02921872409668118,0.7281801373467165,1.4262320460775941,1.397617236294141,0.8776471643565404
Nrsn2,-0.04997310823853396,0.728317749271868,9.243879354370398,8.929131280550694,0.8776471643565404
Top3b,0.013365732999962755,0.7282292748392732,6.077975761538261,6.1345556322069905,0.8776471643565404
Mapk10,-0.03404299733648936,0.7281799770878635,25.231426991803218,24.642992161575254,0.8776471643565404
Rnft2,-0.030398548397721766,0.7282206319543104,8.065899092507397,7.897702370520513,0.8776471643565404
Tgm1,-0.0650593491476644,0.7282356830642699,0.7529202302684385,0.7196768663698271,0.8776471643565404
Gm12108,-0.0512788851442347,0.7283136528621268,0.3899649482836135,0.37631262768890866,0.8776471643565404
Arrdc3,0.023840284786808896,0.7282572106268497,11.38559174618382,11.575316462270083,0.8776471643565404
Or4k1,0.04162880012146319,0.7282952267766853,0.8264103486074482,0.8506329692638881,0.8776471643565404
Gm44794,-0.045832550767413195,0.7284728106120155,0.5491130379217042,0.5319113444737944,0.8778060191410861
Msrb1,0.05350048944110707,0.7286432976484571,8.63869800096927,8.965104869594139,0.8779834510847786
Smim19,-0.00817895525408507,0.7287803916461381,4.241281599032043,4.217299217232134,0.8780366239117088
9330171B17Rik,-0.030539781895784796,0.7287133920935054,1.4354730681103571,1.4053845849937607,0.8780366239117088
Vmn1r14,-0.05553397255686208,0.7287514995386366,0.5064184237934698,0.48725740702456344,0.8780366239117088
Gm50237,0.052528438021846105,0.7287742976985618,0.5125384045378958,0.5315808702349816,0.8780366239117088
9530059O14Rik,-0.032787810046251004,0.7288076803572511,3.227182397370129,3.1546436209295603,0.8780414999750171
Gm44573,0.05681289558746857,0.7289858554140349,0.2516261206537829,0.2617729391786345,0.8780766172492526
Hpd,-0.04976034888388075,0.7289041810786009,0.24369962518398094,0.23540352419379962,0.8780766172492526
Gm28132,0.030035497553378084,0.7290040841512004,0.20428031373376818,0.2085988466134162,0.8780766172492526
Zfand3,-0.03982222328372704,0.7289298830761823,16.434656190663777,15.987192338305338,0.8780766172492526
Gm37998,0.030035497553378084,0.7290040841512004,0.20428031373376818,0.2085988466134162,0.8780766172492526
Ramacl,-0.03388400560175904,0.7289225443429292,1.1210221328948082,1.0949767011715523,0.8780766172492526
Trub2,0.014140205973081216,0.7289393391795495,5.27249263306833,5.324433547564972,0.8780766172492526
Srsf12,-0.029532381760660354,0.7290227686450159,3.5076450931445162,3.4365522485442312,0.8780766172492526
Kics2,0.014342128155241319,0.7290873516040596,3.2160599101556118,3.24820085964699,0.8780879369659914
Ssty2,-0.03065929447889943,0.7290739414162543,0.21310078308578365,0.2085988466134162,0.8780879369659914
Mir6399,0.05467183700386251,0.729101895092146,0.5325831131913971,0.5531916008325447,0.8780879369659914
Gm43890,0.034633677389623814,0.7292001526559222,1.1607937706487559,1.1890215314159853,0.8781782775641722
Or4c10b,-0.04463982306281025,0.7292734349558878,0.7197027643032395,0.6977442741431843,0.8781825486628146
Gm43777,-0.0529236487462104,0.7292635234503402,0.3626829445127013,0.34958338409566925,0.8781825486628146
Cdk9,-0.0076596187656519,0.7292487507101004,7.580539980200454,7.540394406590174,0.8781825486628146
Gm44773,0.049030868995909666,0.7297143236412362,0.4504370501666334,0.4660431015589881,0.8782095961531097
Exoc8,-0.007606169661289888,0.7296022548880032,6.711926875944318,6.676628148711762,0.8782095961531097
Gm36026,0.031348991336974094,0.7296104588901708,0.2089897118501258,0.21360261236090855,0.8782095961531097
